time,srcip,srcport,dstip,dstport,funccode
1424275736969862,3232235876,2624,3232235879,502,2
1424275736970639,3232235876,2624,3232235879,502,2
1424275736972248,3232235876,2625,3232235878,502,1
1424275736972995,3232235876,2625,3232235878,502,1
1424275736974585,3232235876,2626,3232235879,502,1
1424275736975349,3232235876,2626,3232235879,502,1
1424275737032983,3232235876,2627,3232235877,502,2
1424275737033770,3232235876,2627,3232235877,502,2
1424275737037026,3232235876,2628,3232235877,502,1
1424275737037783,3232235876,2628,3232235877,502,1
1424275741915121,3232235875,1651,3232235877,502,3
1424275741916001,3232235875,1651,3232235877,502,3
1424275741933258,3232235875,1652,3232235878,502,3
1424275741933261,3232235875,1652,3232235878,502,3
1424275741947664,3232235875,1653,3232235879,502,3
1424275741947665,3232235875,1653,3232235879,502,3
1424275741978234,3232235875,1654,3232235877,502,2
1424275741978235,3232235875,1654,3232235877,502,2
1424275741995710,3232235875,1655,3232235878,502,2
1424275741995712,3232235875,1655,3232235878,502,2
1424275741996653,3232235875,1656,3232235878,502,1
1424275741998143,3232235875,1656,3232235878,502,1
1424275742010715,3232235875,1657,3232235879,502,2
1424275742010716,3232235875,1657,3232235879,502,2
1424275742039675,3232235875,1658,3232235877,502,1
1424275742040281,3232235875,1658,3232235877,502,1
1424275742072301,3232235875,1659,3232235879,502,1
1424275742072303,3232235875,1659,3232235879,502,1
1424275746963383,3232235876,2629,3232235879,502,3
1424275746964179,3232235876,2629,3232235879,502,3
1424275746966659,3232235876,2631,3232235878,502,3
1424275746967546,3232235876,2631,3232235878,502,3
1424275746967717,3232235876,2632,3232235879,502,2
1424275746968498,3232235876,2632,3232235879,502,2
1424275746968854,3232235876,2630,3232235877,502,3
1424275746969713,3232235876,2630,3232235877,502,3
1424275746971035,3232235876,2633,3232235878,502,2
1424275746972931,3232235876,2633,3232235878,502,2
1424275746973483,3232235876,2634,3232235879,502,1
1424275746974260,3232235876,2634,3232235879,502,1
1424275746976052,3232235876,2635,3232235877,502,2
1424275746976880,3232235876,2635,3232235877,502,2
1424275746978548,3232235876,2636,3232235878,502,1
1424275746979330,3232235876,2636,3232235878,502,1
1424275746981968,3232235876,2637,3232235877,502,1
1424275746982718,3232235876,2637,3232235877,502,1
1424275751915873,3232235875,1660,3232235877,502,3
1424275751916707,3232235875,1660,3232235877,502,3
1424275751930713,3232235875,1661,3232235878,502,3
1424275751931615,3232235875,1661,3232235878,502,3
1424275751948166,3232235875,1662,3232235879,502,3
1424275751949041,3232235875,1662,3232235879,502,3
1424275751978930,3232235875,1663,3232235877,502,2
1424275751979753,3232235875,1663,3232235877,502,2
1424275751993905,3232235875,1664,3232235878,502,2
1424275751994745,3232235875,1664,3232235878,502,2
1424275751998032,3232235875,1665,3232235878,502,1
1424275751998796,3232235875,1665,3232235878,502,1
1424275752011263,3232235875,1666,3232235879,502,2
1424275752012096,3232235875,1666,3232235879,502,2
1424275752041499,3232235875,1667,3232235877,502,1
1424275752042370,3232235875,1667,3232235877,502,1
1424275752073451,3232235875,1668,3232235879,502,1
1424275752075070,3232235875,1668,3232235879,502,1
1424275756965500,3232235876,2638,3232235878,502,3
1424275756966178,3232235876,2640,3232235877,502,3
1424275756966190,3232235876,2639,3232235879,502,3
1424275756966193,3232235876,2638,3232235878,502,3
1424275756966635,3232235876,2640,3232235877,502,3
1424275756967472,3232235876,2639,3232235879,502,3
1424275756968659,3232235876,2641,3232235878,502,2
1424275756969591,3232235876,2641,3232235878,502,2
1424275756971081,3232235876,2642,3232235877,502,2
1424275756972091,3232235876,2642,3232235877,502,2
1424275756973490,3232235876,2643,3232235878,502,1
1424275756974359,3232235876,2643,3232235878,502,1
1424275756975184,3232235876,2644,3232235877,502,1
1424275756975631,3232235876,2644,3232235877,502,1
1424275757026572,3232235876,2645,3232235879,502,2
1424275757027013,3232235876,2645,3232235879,502,2
1424275757028122,3232235876,2646,3232235879,502,1
1424275757028537,3232235876,2646,3232235879,502,1
1424275761915894,3232235875,1669,3232235877,502,3
1424275761916731,3232235875,1669,3232235877,502,3
1424275761930746,3232235875,1670,3232235878,502,3
1424275761931639,3232235875,1670,3232235878,502,3
1424275761948268,3232235875,1671,3232235879,502,3
1424275761949164,3232235875,1671,3232235879,502,3
1424275761978876,3232235875,1672,3232235877,502,2
1424275761979798,3232235875,1672,3232235877,502,2
1424275761993860,3232235875,1673,3232235878,502,2
1424275761994644,3232235875,1673,3232235878,502,2
1424275761997712,3232235875,1674,3232235878,502,1
1424275761998448,3232235875,1674,3232235878,502,1
1424275762011163,3232235875,1675,3232235879,502,2
1424275762011924,3232235875,1675,3232235879,502,2
1424275762041367,3232235875,1676,3232235877,502,1
1424275762042122,3232235875,1676,3232235877,502,1
1424275762074001,3232235875,1677,3232235879,502,1
1424275762074843,3232235875,1677,3232235879,502,1
1424275766963390,3232235876,2647,3232235877,502,3
1424275766964207,3232235876,2647,3232235877,502,3
1424275766964884,3232235876,2648,3232235879,502,3
1424275766965711,3232235876,2648,3232235879,502,3
1424275766967097,3232235876,2649,3232235877,502,2
1424275766967878,3232235876,2649,3232235877,502,2
1424275766968501,3232235876,2650,3232235878,502,3
1424275766969327,3232235876,2650,3232235878,502,3
1424275766970661,3232235876,2651,3232235879,502,2
1424275766971422,3232235876,2651,3232235879,502,2
1424275766973122,3232235876,2652,3232235877,502,1
1424275766973920,3232235876,2652,3232235877,502,1
1424275766975447,3232235876,2653,3232235878,502,2
1424275766976194,3232235876,2653,3232235878,502,2
1424275766978908,3232235876,2654,3232235879,502,1
1424275766979740,3232235876,2654,3232235879,502,1
1424275766981310,3232235876,2655,3232235878,502,1
1424275766982127,3232235876,2655,3232235878,502,1
1424275769055472,3232235875,1678,3232235879,502,5
1424275769055808,3232235875,1678,3232235879,502,5
1424275771916206,3232235875,1679,3232235877,502,3
1424275771917142,3232235875,1679,3232235877,502,3
1424275771930992,3232235875,1680,3232235878,502,3
1424275771931926,3232235875,1680,3232235878,502,3
1424275771948330,3232235875,1681,3232235879,502,3
1424275771949172,3232235875,1681,3232235879,502,3
1424275771978980,3232235875,1682,3232235877,502,2
1424275771979828,3232235875,1682,3232235877,502,2
1424275771993979,3232235875,1683,3232235878,502,2
1424275771994890,3232235875,1683,3232235878,502,2
1424275771998096,3232235875,1684,3232235878,502,1
1424275771998864,3232235875,1684,3232235878,502,1
1424275772011520,3232235875,1685,3232235879,502,2
1424275772012337,3232235875,1685,3232235879,502,2
1424275772041476,3232235875,1686,3232235877,502,1
1424275772042320,3232235875,1686,3232235877,502,1
1424275772073975,3232235875,1687,3232235879,502,1
1424275772074788,3232235875,1687,3232235879,502,1
1424275776962007,3232235876,2656,3232235879,502,3
1424275776962817,3232235876,2656,3232235879,502,3
1424275776963384,3232235876,2657,3232235877,502,3
1424275776964200,3232235876,2657,3232235877,502,3
1424275776964781,3232235876,2658,3232235878,502,3
1424275776965688,3232235876,2658,3232235878,502,3
1424275776967002,3232235876,2659,3232235879,502,2
1424275776967765,3232235876,2659,3232235879,502,2
1424275776969384,3232235876,2660,3232235877,502,2
1424275776970183,3232235876,2660,3232235877,502,2
1424275776971836,3232235876,2661,3232235878,502,2
1424275776972582,3232235876,2661,3232235878,502,2
1424275776974926,3232235876,2662,3232235879,502,1
1424275776975733,3232235876,2662,3232235879,502,1
1424275776978307,3232235876,2664,3232235878,502,1
1424275776979062,3232235876,2664,3232235878,502,1
1424275776980532,3232235876,2663,3232235877,502,1
1424275776981360,3232235876,2663,3232235877,502,1
1424275781922186,3232235875,1688,3232235877,502,3
1424275781923003,3232235875,1688,3232235877,502,3
1424275781931874,3232235875,1689,3232235878,502,3
1424275781932726,3232235875,1689,3232235878,502,3
1424275781951979,3232235875,1690,3232235879,502,3
1424275781952848,3232235875,1690,3232235879,502,3
1424275781982624,3232235875,1691,3232235877,502,2
1424275781983420,3232235875,1691,3232235877,502,2
1424275782003051,3232235875,1692,3232235878,502,2
1424275782003827,3232235875,1692,3232235878,502,2
1424275782007281,3232235875,1693,3232235878,502,1
1424275782008169,3232235875,1693,3232235878,502,1
1424275782009991,3232235875,1694,3232235879,502,2
1424275782010974,3232235875,1694,3232235879,502,2
1424275782042608,3232235875,1695,3232235877,502,1
1424275782043421,3232235875,1695,3232235877,502,1
1424275782073464,3232235875,1696,3232235879,502,1
1424275782074264,3232235875,1696,3232235879,502,1
1424275786962124,3232235876,2665,3232235878,502,3
1424275786962926,3232235876,2665,3232235878,502,3
1424275786963568,3232235876,2666,3232235877,502,3
1424275786964385,3232235876,2666,3232235877,502,3
1424275786970192,3232235876,2667,3232235879,502,3
1424275786971093,3232235876,2667,3232235879,502,3
1424275786972601,3232235876,2668,3232235878,502,2
1424275786973433,3232235876,2668,3232235878,502,2
1424275786975027,3232235876,2669,3232235877,502,2
1424275786975889,3232235876,2669,3232235877,502,2
1424275786977803,3232235876,2670,3232235879,502,2
1424275786978585,3232235876,2670,3232235879,502,2
1424275786980228,3232235876,2671,3232235878,502,1
1424275786981073,3232235876,2671,3232235878,502,1
1424275786983169,3232235876,2672,3232235877,502,1
1424275786984875,3232235876,2672,3232235877,502,1
1424275786985050,3232235876,2673,3232235879,502,1
1424275786986013,3232235876,2673,3232235879,502,1
1424275791917209,3232235875,1697,3232235877,502,3
1424275791918067,3232235875,1697,3232235877,502,3
1424275791931868,3232235875,1698,3232235878,502,3
1424275791932761,3232235875,1698,3232235878,502,3
1424275791946974,3232235875,1699,3232235879,502,3
1424275791947838,3232235875,1699,3232235879,502,3
1424275791980063,3232235875,1700,3232235877,502,2
1424275791980907,3232235875,1700,3232235877,502,2
1424275791995138,3232235875,1701,3232235878,502,2
1424275791995950,3232235875,1701,3232235878,502,2
1424275792000033,3232235875,1702,3232235878,502,1
1424275792000840,3232235875,1702,3232235878,502,1
1424275792010092,3232235875,1703,3232235879,502,2
1424275792010916,3232235875,1703,3232235879,502,2
1424275792042681,3232235875,1704,3232235877,502,1
1424275792043536,3232235875,1704,3232235877,502,1
1424275792072605,3232235875,1705,3232235879,502,1
1424275792073470,3232235875,1705,3232235879,502,1
1424275794405810,3232235876,2674,3232235878,502,5
1424275794406281,3232235876,2674,3232235878,502,5
1424275796963169,3232235876,2675,3232235877,502,3
1424275796964011,3232235876,2675,3232235877,502,3
1424275796964486,3232235876,2676,3232235878,502,3
1424275796965308,3232235876,2676,3232235878,502,3
1424275796968464,3232235876,2678,3232235877,502,2
1424275796969269,3232235876,2678,3232235877,502,2
1424275796969597,3232235876,2679,3232235878,502,2
1424275796970375,3232235876,2679,3232235878,502,2
1424275796970791,3232235876,2677,3232235879,502,3
1424275796971654,3232235876,2677,3232235879,502,3
1424275796972994,3232235876,2680,3232235877,502,1
1424275796973742,3232235876,2680,3232235877,502,1
1424275796978180,3232235876,2681,3232235878,502,1
1424275796979059,3232235876,2681,3232235878,502,1
1424275796979618,3232235876,2682,3232235879,502,2
1424275796980399,3232235876,2682,3232235879,502,2
1424275796990206,3232235876,2683,3232235879,502,1
1424275796990975,3232235876,2683,3232235879,502,1
1424275801916561,3232235875,1706,3232235877,502,3
1424275801916562,3232235875,1706,3232235877,502,3
1424275801931521,3232235875,1707,3232235878,502,3
1424275801931524,3232235875,1707,3232235878,502,3
1424275801949028,3232235875,1708,3232235879,502,3
1424275801949029,3232235875,1708,3232235879,502,3
1424275801978962,3232235875,1709,3232235877,502,2
1424275801978963,3232235875,1709,3232235877,502,2
1424275801994060,3232235875,1710,3232235878,502,2
1424275801994062,3232235875,1710,3232235878,502,2
1424275801994612,3232235875,1711,3232235878,502,1
1424275801996107,3232235875,1711,3232235878,502,1
1424275802011502,3232235875,1712,3232235879,502,2
1424275802011503,3232235875,1712,3232235879,502,2
1424275802041543,3232235875,1713,3232235877,502,1
1424275802041545,3232235875,1713,3232235877,502,1
1424275802073935,3232235875,1714,3232235879,502,1
1424275802073936,3232235875,1714,3232235879,502,1
1424275806962255,3232235876,2684,3232235879,502,3
1424275806964069,3232235876,2684,3232235879,502,3
1424275806964072,3232235876,2685,3232235878,502,3
1424275806964959,3232235876,2685,3232235878,502,3
1424275806964961,3232235876,2686,3232235877,502,3
1424275806966506,3232235876,2686,3232235877,502,3
1424275806967809,3232235876,2687,3232235879,502,2
1424275806969061,3232235876,2687,3232235879,502,2
1424275806970011,3232235876,2688,3232235878,502,2
1424275806970581,3232235876,2688,3232235878,502,2
1424275806972031,3232235876,2689,3232235877,502,2
1424275806972812,3232235876,2689,3232235877,502,2
1424275806974475,3232235876,2690,3232235879,502,1
1424275806975299,3232235876,2690,3232235879,502,1
1424275806977043,3232235876,2691,3232235878,502,1
1424275806979060,3232235876,2691,3232235878,502,1
1424275806981538,3232235876,2692,3232235877,502,1
1424275806981555,3232235876,2692,3232235877,502,1
1424275811915779,3232235875,1715,3232235877,502,3
1424275811916614,3232235875,1715,3232235877,502,3
1424275811930527,3232235875,1716,3232235878,502,3
1424275811931418,3232235875,1716,3232235878,502,3
1424275811946790,3232235875,1717,3232235879,502,3
1424275811947654,3232235875,1717,3232235879,502,3
1424275811978696,3232235875,1718,3232235877,502,2
1424275811979512,3232235875,1718,3232235877,502,2
1424275811993652,3232235875,1719,3232235878,502,2
1424275811994531,3232235875,1719,3232235878,502,2
1424275811997859,3232235875,1720,3232235878,502,1
1424275811998628,3232235875,1720,3232235878,502,1
1424275812009840,3232235875,1721,3232235879,502,2
1424275812010692,3232235875,1721,3232235879,502,2
1424275812041324,3232235875,1722,3232235877,502,1
1424275812042147,3232235875,1722,3232235877,502,1
1424275812071969,3232235875,1723,3232235879,502,1
1424275812073672,3232235875,1723,3232235879,502,1
1424275816963242,3232235876,2693,3232235879,502,3
1424275816964058,3232235876,2693,3232235879,502,3
1424275816964557,3232235876,2694,3232235877,502,3
1424275816965362,3232235876,2694,3232235877,502,3
1424275816965861,3232235876,2695,3232235878,502,3
1424275816966714,3232235876,2695,3232235878,502,3
1424275816968099,3232235876,2696,3232235879,502,2
1424275816968903,3232235876,2696,3232235879,502,2
1424275816970471,3232235876,2697,3232235877,502,2
1424275816971298,3232235876,2697,3232235877,502,2
1424275816972929,3232235876,2698,3232235878,502,2
1424275816973675,3232235876,2698,3232235878,502,2
1424275816975327,3232235876,2699,3232235879,502,1
1424275816976093,3232235876,2699,3232235879,502,1
1424275816977806,3232235876,2700,3232235877,502,1
1424275816978581,3232235876,2700,3232235877,502,1
1424275816981320,3232235876,2701,3232235878,502,1
1424275816982135,3232235876,2701,3232235878,502,1
1424275821200725,3232235875,1724,3232235878,502,5
1424275821201179,3232235875,1724,3232235878,502,5
1424275821915826,3232235875,1725,3232235877,502,3
1424275821916775,3232235875,1725,3232235877,502,3
1424275821931027,3232235875,1726,3232235878,502,3
1424275821931952,3232235875,1726,3232235878,502,3
1424275821948084,3232235875,1727,3232235879,502,3
1424275821948978,3232235875,1727,3232235879,502,3
1424275821979079,3232235875,1728,3232235877,502,2
1424275821979884,3232235875,1728,3232235877,502,2
1424275821993735,3232235875,1729,3232235878,502,2
1424275821994568,3232235875,1729,3232235878,502,2
1424275821997825,3232235875,1730,3232235878,502,1
1424275822000193,3232235875,1730,3232235878,502,1
1424275822011085,3232235875,1731,3232235879,502,2
1424275822011893,3232235875,1731,3232235879,502,2
